Id,SalePrice
2735,127395.05304690084
2736,131406.33052143175
2737,121226.10450550441
2738,137550.1020464601
2739,160923.41450168355
2740,131769.0309107657
2741,137821.54354158137
2742,142014.014376658
2743,143430.19810676711
2744,153191.75713563844
2745,142060.10897183148
2746,137268.25839247822
2747,147052.5893809229
2748,128622.84005832944
2749,127712.15576984127
2750,145090.21054135892
2751,136176.04905584335
2752,227063.79168495993
2753,157408.77811004236
2754,257332.8624727081
2755,120893.65755153044
2756,101913.31423956822
2757,68511.8218663633
2758,73812.11584542511
2759,162717.34431011666
2760,128187.98532127457
2761,142245.08731222822
2762,140270.2852277904
2763,189081.1122130173
2764,162655.5053828874
2765,278101.64037273603
2766,134475.11939112775
2767,82267.22180178143
2768,125094.41236751621
2769,129321.28552707445
2770,165052.7834352875
2771,120566.06970848047
2772,113429.33650251504
2773,146106.1368355296
2774,139269.6882582355
2775,123150.31220323232
2776,138155.22230120082
2777,146270.2866155046
2778,134696.28954558916
2779,115400.17793611548
2780,103675.2089115987
2781,98103.9443677251
2782,85962.83283036377
2783,103604.80277726773
2784,126480.52462957794
2785,122701.45106584075
2786,78138.52171865215
2787,128637.676260068
2788,72891.92610324924
2789,197658.8147765599
2790,83319.28571639645
2791,116652.76777898485
2792,60778.899678994545
2793,169628.54772107134
2794,104188.03981984191
2795,111515.86640172376
2796,95459.5596648881
2797,224806.50900752217
2798,119526.05720840112
2799,107621.92804867202
2800,55758.00128814471
2801,114346.19785421138
2802,141680.21775702256
2803,146256.07427430298
2804,140865.65133086944
2805,104215.60452047647
2806,75656.06538580533
2807,175948.75890387685
2808,146582.4789198791
2809,133894.1248532008
2810,135369.9372607204
2811,161694.8395470826
2812,146543.5653600349
2813,147470.67983397582
2814,157496.33440973278
2815,118510.04018993037
2816,223341.33476569704
2817,153221.35551660167
2818,129040.53532653363
2819,153902.74620059307
2820,132818.6345790413
2821,117064.80427115878
2822,193081.21629704468
2823,251867.70642628765
2824,180943.77516129878
2825,169888.2917648158
2826,131574.1312833778
2827,140188.96465194985
2828,210269.59382757777
2829,188751.74609006342
2830,226515.4718115755
2831,188370.13588125713
2832,236684.09094073265
2833,277784.8638817162
2834,200582.63324658846
2835,205521.1707825615
2836,194074.75623919335
2837,168298.55407146952
2838,150082.70943866513
2839,180984.76642572467
2840,204140.95615717157
2841,203000.5336008957
2842,214413.31346453598
2843,144658.50955608176
2844,148830.86321279366
2845,124106.50043549693
2846,203803.53917134137
2847,198978.17461209177
2848,229381.14489226014
2849,203085.5439289649
2850,291247.3487204619
2851,238040.5442001319
2852,244866.12451326058
2853,231291.02617457084
2854,136842.16027539177
2855,207300.50144863944
2856,200305.22268310474
2857,193025.19844636935
2858,213720.17044660027
2859,130867.9060043401
2860,116898.06760215349
2861,131082.1039647816
2862,195617.07158839
2863,128054.0584730332
2864,250347.4041625385
2865,137449.64555176604
2866,156518.87408538227
2867,92263.83265650387
2868,95735.58919371755
2869,116735.5921622204
2870,133563.16953232337
2871,94495.20843954875
2872,52148.50817780183
2873,98059.76064837897
2874,133327.05507851296
2875,125058.85822727134
2876,167818.3238638679
2877,120772.77010537163
2878,159956.29264817486
2879,140663.1791864883
2880,102039.18399593829
2881,153068.2171328109
2882,151294.33201246188
2883,177589.2496536597
2884,190782.10956935608
2885,174123.36697742905
2886,210970.01095393221
2887,112914.32886746782
2888,128642.5463496687
2889,48899.45146574081
2890,79479.61261629594
2891,136412.24712003695
2892,76509.19957744027
2893,99048.84774294871
2894,62390.21361429653
2895,291014.32890748256
2896,274248.30703179823
2897,197553.2471555073
2898,147266.79596194782
2899,220579.21365321314
2900,153951.25694672836
2901,216740.1501961262
2902,190181.0610501516
2903,338233.8028861804
2904,372119.67966392107
2905,94581.2602331134
2906,207661.73120605192
2907,106440.03765483356
2908,136093.08616955337
2909,142117.7895849734
2910,80623.51610587425
2911,83834.22693998534
2912,140697.77220369468
2913,91391.05674155151
2914,69216.56525701715
2915,74789.2449810886
2916,89380.60456504105
2917,178409.31192921568
2918,115783.73404060815
2919,243496.7888082947
